id,sentence,aspect,aspect_token,label,label_text
67,"chất vải nhìn y con gái vậy á với không dài mặc bị ngắn, giờ mới mặc đi làm quần bị rách túi chán",gia_cong,quần bị rách túi,0,negative
68,"mua xong phải về bóp lại , không đúng kiểu dáng , mua dùm bạn mình chả thèm mặc luôn",kich_co,mua xong phải về bóp lại,0,negative
68,"mua xong phải về bóp lại , không đúng kiểu dáng , mua dùm bạn mình chả thèm mặc luôn",kieu_dang,không đúng kiểu dáng,0,negative
69,"chất liệu vải thiết kế không giống như trước nữa, đã mua 3 lần và lần này thật sự thất vọng.",chat_lieu,chất liệu vải thiết kế không giống như trước nữa,0,negative
70,vải xù lông và bám bụi bẩn khá nhiều. được cái kiểu dáng dáng tốt,chat_lieu,vải xù lông và bám bụi bẩn khá nhiều,0,negative
70,vải xù lông và bám bụi bẩn khá nhiều. được cái kiểu dáng dáng tốt,kieu_dang,kiểu dáng dáng tốt,2,positive
71,"chất lượng sản phẩm ổn so với tầm giá, hơi có ít vải thừa lộ ra ngoài, cửa hàng chú ý hơn lần sau nhé.",chat_luong,chất lượng sản phẩm ổn so với tầm giá,1,neutral
71,"chất lượng sản phẩm ổn so với tầm giá, hơi có ít vải thừa lộ ra ngoài, cửa hàng chú ý hơn lần sau nhé.",gia_ca,chất lượng sản phẩm ổn so với tầm giá,1,neutral
71,"chất lượng sản phẩm ổn so với tầm giá, hơi có ít vải thừa lộ ra ngoài, cửa hàng chú ý hơn lần sau nhé.",gia_cong,hơi có ít vải thừa lộ ra ngoài,0,negative
72,hàng tạm ổn. phù hợp với gia tiền.,chat_luong,hàng tạm ổn. phù hợp với gia tiền.,1,neutral
72,hàng tạm ổn. phù hợp với gia tiền.,gia_ca,phù hợp với gia tiền.,1,neutral
73,cạp quần chật. bình thường các hãng khác mình mặc kích cỡ 30 là vừa nhưng quần này chật hơn hẳn mặc dù theo bảng kích cỡ thì mình sẽ vừa 30,kich_co,cạp quần chật,0,negative
74,"quần khá ổn , nhưng cửa hàng giao quần tồn kho cho mình hay sao í , nó có cái mùi rất kinh khủng. hjkkkkkjiikkk",chat_luong,quần khá ổn,1,neutral
74,"quần khá ổn , nhưng cửa hàng giao quần tồn kho cho mình hay sao í , nó có cái mùi rất kinh khủng. hjkkkkkjiikkk",gia_cong,nó có cái mùi rất kinh khủng,0,negative
75,cửa hàng giao nhầm màu,mau_sac,giao nhầm màu,0,negative
76,quần rách đáy,gia_cong,quần rách đáy,0,negative
77,như hàng chợ,chat_luong,như hàng chợ,0,negative
78,chưa nói đến chất lượng hàng nhưng giao hàng chậm tới mình mất gần tuần. đổi hàng gửi lại hàng chật cho cửa hàng xong nhắn hỏi trạng thái đơn đã gửi lại chưa không hề trả lời,giao_hang, giao hàng chậm tới mình mất gần tuần,0,negative
78,chưa nói đến chất lượng hàng nhưng giao hàng chậm tới mình mất gần tuần. đổi hàng gửi lại hàng chật cho cửa hàng xong nhắn hỏi trạng thái đơn đã gửi lại chưa không hề trả lời,cham_soc_khach_hang, nhắn hỏi trạng thái đơn đã gửi lại chưa không hề trả lời,0,negative
79,"cửa hàng giao rất kỳ rất kỳ chậm, cả túanf mới gủiw hàng đi. mình mua theo số đo mà nó rộng y như cái mền, đáy dài, kích cỡ này chắc phải 32 chứ không phải 29, chán chẳng muốn nói",giao_hang, giao rất kỳ rất kỳ chậm,0,negative
79,"cửa hàng giao rất kỳ rất kỳ chậm, cả túanf mới gủiw hàng đi. mình mua theo số đo mà nó rộng y như cái mền, đáy dài, kích cỡ này chắc phải 32 chứ không phải 29, chán chẳng muốn nói",kich_co, rộng y như cái mền,0,negative
80,fom rất chán mua theo bảng cỡ 28 mặc đã bơi trong quần. hỏi lại cửa hàng thì cửa hàng bảo mua kích cỡ 29. chắc mua kích cỡ 29 thì 80 câm mới mặc vừa,kieu_dang,fom rất chán,0,negative
80,fom rất chán mua theo bảng cỡ 28 mặc đã bơi trong quần. hỏi lại cửa hàng thì cửa hàng bảo mua kích cỡ 29. chắc mua kích cỡ 29 thì 80 câm mới mặc vừa,kich_co, mặc đã bơi trong quần,0,negative
81,rộng không đúng kích cỡ,kich_co,rộng không đúng kích cỡ,0,negative
82,giao thiếu hàng,giao_hang,giao thiếu hàng,0,negative
83,không như mong đợi lắm,chat_luong,không như mong đợi lắm,0,negative
84,giao nhầm màu,mau_sac,giao nhầm màu,0,negative
85,cạp hơi rộng,kich_co,cạp hơi rộng,0,negative
86,quần chất liệu xấu,chat_lieu,quần chất liệu xấu,0,negative
87,gặp đúng cái lỗi đổi hàng thì cẩn trả hàng hoàn tiền tết nhất giao hàng lâu rất mất thời gian chán thậtl,giao_hang,t giao hàng lâu rất mất thời gian,0,negative
88,15 ngày có hàng,giao_hang,15 ngày có hàng,0,negative
89,"kích cỡ 32 rộng như kích cỡ 34 : quần nhiều chỉ thừa, vải xấu nhắn hỗ trợ đổi kích cỡ không nhận được phản hồi",kich_co,kích cỡ 32 rộng như kích cỡ 34,0,negative
89,"kích cỡ 32 rộng như kích cỡ 34 : quần nhiều chỉ thừa, vải xấu nhắn hỗ trợ đổi kích cỡ không nhận được phản hồi",gia_cong, quần nhiều chỉ thừa,0,negative
89,"kích cỡ 32 rộng như kích cỡ 34 : quần nhiều chỉ thừa, vải xấu nhắn hỗ trợ đổi kích cỡ không nhận được phản hồi",chat_lieu,vải xấu,0,negative
89,"kích cỡ 32 rộng như kích cỡ 34 : quần nhiều chỉ thừa, vải xấu nhắn hỗ trợ đổi kích cỡ không nhận được phản hồi",cham_soc_khach_hang,hắn hỗ trợ đổi kích cỡ không nhận được phản hồi,0,negative
90,"sản phẩm lỗi,ko được hỗ trợ",chat_luong,sản phẩm lỗ,0,negative
90,"sản phẩm lỗi,ko được hỗ trợ",cham_soc_khach_hang,ko được hỗ trợ,0,negative
91,"sản phẩm kém chất lượng, chỉ sau 2 3 lần giặt đã bị rách và sổ chỉ. hy vọng cửa hàng cải thiện chất lượng sản phẩm hơn",chat_luong,"sản phẩm kém chất lượng,",0,negative
91,"sản phẩm kém chất lượng, chỉ sau 2 3 lần giặt đã bị rách và sổ chỉ. hy vọng cửa hàng cải thiện chất lượng sản phẩm hơn",do_ben, 2 3 lần giặt đã bị rách và sổ chỉ,0,negative
92,quần không có cúc sao mặc,gia_cong,quần không có cúc sao mặc,0,negative
93,mình oder 1 áo somi và 1 quần mà giao hàng chi có 1 quần à. cửa hàng xem lại quy trình đóng gói giúp và kiểm kê hàng. vì là cửa hàng mình thích vì đồ đep nên tạm cho 3s thoi.,giao_hang,mình oder 1 áo somi và 1 quần mà giao hàng chi có 1 quần à,0,negative
93,mình oder 1 áo somi và 1 quần mà giao hàng chi có 1 quần à. cửa hàng xem lại quy trình đóng gói giúp và kiểm kê hàng. vì là cửa hàng mình thích vì đồ đep nên tạm cho 3s thoi.,dong_goi,cửa hàng xem lại quy trình đóng gói,0,negative
93,mình oder 1 áo somi và 1 quần mà giao hàng chi có 1 quần à. cửa hàng xem lại quy trình đóng gói giúp và kiểm kê hàng. vì là cửa hàng mình thích vì đồ đep nên tạm cho 3s thoi.,chat_luong, đồ đep,2,positive
94,hẳn là 2 cái nó giống nhau. đợi nửa tháng và cái kết. trải nghiệm lần đầu tiên mua hàng của cửa hàng là rất xấu thời gian cửa hàng chuẩn bị hàng là hơn 10 ngày lí do rất tải đơn mình thấy các bạn mua trước chụp ảnh đánh giá rất đẹp giống hình. đến lượt mình mua thì chán thật sự. cười :,dong_goi,thời gian cửa hàng chuẩn bị hàng là hơn 10 ngày ,0,negative
95,cửa hàng bảo đặt 2sp cửa hàng tặng hộp. nhưng giao hàng tới hộp không có nhưng túi thì đồ thì bị dính đất kiểu như nước mưa bùn đất bắn lên. mình mua tặng bạn mà cuối cùng phải đi mua túi khác để bỏ đồ vào.,uy_tin_cua_hang,cửa hàng bảo đặt 2sp cửa hàng tặng hộp. nhưng giao hàng tới hộp không có ,0,negative
95,cửa hàng bảo đặt 2sp cửa hàng tặng hộp. nhưng giao hàng tới hộp không có nhưng túi thì đồ thì bị dính đất kiểu như nước mưa bùn đất bắn lên. mình mua tặng bạn mà cuối cùng phải đi mua túi khác để bỏ đồ vào.,giao_hang, giao hàng tới hộp không có nhưng túi thì đồ thì bị dính đất kiểu như nước mưa bùn đất bắn lên,0,negative
96,"chất liệu mỏng nhũn hư fom, túi quần trước chật, túi quần sau không có cúc gài giao hàng chậm",chat_lieu,chất liệu mỏng nhũn ,0,negative
96,"chất liệu mỏng nhũn hư fom, túi quần trước chật, túi quần sau không có cúc gài giao hàng chậm",kich_co,túi quần trước chật,0,negative
96,"chất liệu mỏng nhũn hư fom, túi quần trước chật, túi quần sau không có cúc gài giao hàng chậm",gia_cong,túi quần sau không có cúc gài,0,negative
96,"chất liệu mỏng nhũn hư fom, túi quần trước chật, túi quần sau không có cúc gài giao hàng chậm",giao_hang, giao hàng chậm,0,negative
97,"rất rộng so với bảng kích cỡ kiểu dáng quần không đẹp , nhiều chỉ thừa",kich_co,rất rộng so với bảng kích cỡ ,0,negative
97,"rất rộng so với bảng kích cỡ kiểu dáng quần không đẹp , nhiều chỉ thừa",kieu_dang,kiểu dáng quần không đẹp,0,negative
97,"rất rộng so với bảng kích cỡ kiểu dáng quần không đẹp , nhiều chỉ thừa",gia_cong,nhiều chỉ thừa,0,negative
98,nói chung là cũng ổn nhưng mà mình nhìn nó chả khác gì quần đồng phục :,chat_luong, cũng ổn,1,neutral
99,to nhất mà vẫn hơi chật,kich_co,hơi chật,0,negative
100,quần rất rộng,kich_co,quần rất rộng,0,negative
101,hàng giống mô tả giá rẻ nên mua ạ,uy_tin_cua_hang,hàng giống mô tả,2,positive
101,hàng giống mô tả giá rẻ nên mua ạ,gia_ca,giá rẻ ,2,positive
102,"cái túi quần có màu vàng , không biết do gì nhưng mở hàng ra là có mùi rất kinh . nhận được cái giặt luôn",gia_cong, mùi rất kinh,0,negative
103,hàng vải đẹp nhưng đặt kích cỡ 32 gửi kích cỡ 33 không thể nào mặc được,chat_lieu,hàng vải đẹp,2,positive
103,hàng vải đẹp nhưng đặt kích cỡ 32 gửi kích cỡ 33 không thể nào mặc được,dong_goi,đặt kích cỡ 32 gửi kích cỡ 33 không thể nào mặc được,0,negative
104,"mình đặt 3 quần đều là kích cỡ 29 , nhưng độ rộng bụng của 3 cái khác hoàn toàn nhau, cái đen lần trc thì chật kít, xám thì vẫn chật mỗi cái trắng là vừa, ib cửa hàng muốn đổi kích cỡ thì bắt chịu phí giao hàng 2 chiều. giờ tết rồi giao hàng thì bao giờ có quần mặc.",uy_tin_cua_hang,"mình đặt 3 quần đều là kích cỡ 29 , nhưng độ rộng bụng của 3 cái khác hoàn toàn nhau",0,negative
105,kích cỡ từ 53 57 mà bố mình có 54 không nhích nổi thôi lần đầu cũng là lần cuối 🙄🙄,kich_co,kích cỡ từ 53 57 mà bố mình có 54 không nhích nổi,0,negative
106,cửa hàng phản hồi đổi kích cỡ rất lâu trong khi em đã gửi quần về lại cho cửa hàng mà nt hỏi cửa hàng lên đơn đổi kích cỡ cho em chưa thì cửa hàng không trả lời em,cham_soc_khach_hang,cửa hàng phản hồi đổi kích cỡ rất lâu ,0,negative
107,"sản phẩm giao nhanh, với giá 160k thì sản phẩm này gọi là tạm chấp nhận được chứ mà bán với giá gốc 300 cành thì quần này rất xấu quần chỉ thừa rất nhiều. chất lượng hoàn thiện chưa cao, không ai nói đây là hàng cao cấp cả, chỉ là quần thường thôi, đường may xấu không đều",giao_hang,sản phẩm giao nhanh,2,positive
107,"sản phẩm giao nhanh, với giá 160k thì sản phẩm này gọi là tạm chấp nhận được chứ mà bán với giá gốc 300 cành thì quần này rất xấu quần chỉ thừa rất nhiều. chất lượng hoàn thiện chưa cao, không ai nói đây là hàng cao cấp cả, chỉ là quần thường thôi, đường may xấu không đều",gia_ca,với giá 160k thì sản phẩm này gọi là tạm chấp nhận được ,1,neutral
107,"sản phẩm giao nhanh, với giá 160k thì sản phẩm này gọi là tạm chấp nhận được chứ mà bán với giá gốc 300 cành thì quần này rất xấu quần chỉ thừa rất nhiều. chất lượng hoàn thiện chưa cao, không ai nói đây là hàng cao cấp cả, chỉ là quần thường thôi, đường may xấu không đều",chat_luong,chất lượng hoàn thiện chưa cao,0,negative
107,"sản phẩm giao nhanh, với giá 160k thì sản phẩm này gọi là tạm chấp nhận được chứ mà bán với giá gốc 300 cành thì quần này rất xấu quần chỉ thừa rất nhiều. chất lượng hoàn thiện chưa cao, không ai nói đây là hàng cao cấp cả, chỉ là quần thường thôi, đường may xấu không đều",gia_cong,đường may xấu không đều,0,negative
108,quần bụng thì vừa nhưng chiều dài lại hơi to biết là dáng baggy nhưng mà to rất mặc không đẹp,kich_co,quần bụng thì vừa nhưng chiều dài lại hơi to ,0,negative
109,"mua theo kích cỡ cửa hàng đưa mà rất chật kéo lên nhìn thộn thộn đúng kì, được cái vải tốt mặc rồi giặt vài lần thấy tốt hơn rồi, mà ngay chỗ kéo khoá vẫn xấu xấu may lỗi hay sao ấy, cửa hàng có liên lạc hỗ trợ đổi mà lúc nhận hàng đang gấp mặc luôn rồi còn đâu: nói chung khá ổn nên tăng thêm 1 sao",kich_co,rất chật,0,negative
109,"mua theo kích cỡ cửa hàng đưa mà rất chật kéo lên nhìn thộn thộn đúng kì, được cái vải tốt mặc rồi giặt vài lần thấy tốt hơn rồi, mà ngay chỗ kéo khoá vẫn xấu xấu may lỗi hay sao ấy, cửa hàng có liên lạc hỗ trợ đổi mà lúc nhận hàng đang gấp mặc luôn rồi còn đâu: nói chung khá ổn nên tăng thêm 1 sao",chat_lieu, vải tốt,2,positive
