id,sentence,aspect,aspect_token,label,label_text,input_text,label_id
271,"không ngờ với mức giá này lại có thể mua được sản phẩm chất lượng ngư thế , chưa bao giờ phải thất vọng về sản phẩm của jbagy , chất lượng tốt , chăm sóc khách hàng chu đáo , rất đáng tiền",chat_luong,"không ngờ với mức giá này lại có thể mua được sản phẩm chất lượng ngư thế, chất lượng tốt",2,positive,"không ngờ với mức giá này lại có thể mua được sản phẩm chất lượng ngư thế , chưa bao giờ phải thất vọng về sản phẩm của jbagy , chất lượng tốt , chăm sóc khách hàng chu đáo , rất đáng tiền [SEP] chất lượng tốt xấu thất vọng hài lòng",2
532,mặc kiểu dáng tốt nhưng chưa mặc hết một ngày thì lại bị bung chỉ ở bên hông,do_ben, chưa mặc hết một ngày thì lại bị bung chỉ ở bên hông,0,negative,mặc kiểu dáng tốt nhưng chưa mặc hết một ngày thì lại bị bung chỉ ở bên hông [SEP] độ bền bền rách bung hỏng,0
682,"quần khá mỏng, đường may sơ sài, còn thua cả quần chợ 140k nữa, với mức giá này không hợp lý lắm, bù lại thái độ phục vụ của cửa hàng tốt nên cộng thêm 2",chat_lieu,quần khá mỏng,0,negative,"quần khá mỏng, đường may sơ sài, còn thua cả quần chợ 140k nữa, với mức giá này không hợp lý lắm, bù lại thái độ phục vụ của cửa hàng tốt nên cộng thêm 2 [SEP] vải chất liệu vải thun cotton jean kaki",0
549,"cửa hàng nên lưu ý về phần kéo khoá quần, mình mới khui thì đã bị như vậy rồi, chất liệu vải thì khá là tốt cửa hàng tư vấn rất nhiệt tình",chat_lieu,", chất liệu vải thì khá là tốt ",2,positive,"cửa hàng nên lưu ý về phần kéo khoá quần, mình mới khui thì đã bị như vậy rồi, chất liệu vải thì khá là tốt cửa hàng tư vấn rất nhiệt tình [SEP] vải chất liệu vải thun cotton jean kaki",2
213,"tư vấn kích cỡ không vừa , mãi không cho đổi kích cỡ . rất chán",doi_tra, mãi không cho đổi kích cỡ ,0,negative,"tư vấn kích cỡ không vừa , mãi không cho đổi kích cỡ . rất chán [SEP] đổi trả hoàn tiền bảo hành",0
486,cửa hàng nt không thân thiện lắm. hàng không đẹp không ưng ý,chat_luong, hàng không đẹp không ưng ý,0,negative,cửa hàng nt không thân thiện lắm. hàng không đẹp không ưng ý [SEP] chất lượng tốt xấu thất vọng hài lòng,0
112,"chán rộng rất quần lại ngắn nhắn tin thì trả lời chậm rất lâu luôn , gọi cho cửa hàng thì không gọi được thế mà lúc gửi nhận hành còn kèm theo tờ giấy lỗi hay gì hoàn trả 100 quần tốt so với giá tiền dịch vụ kém các bạn cân nhắc khi mua nhé lỗi hay hoàn trả gì đấy thì coi như mang mà đi sửa",kich_co,quần lại ngắn,0,negative,"chán rộng rất quần lại ngắn nhắn tin thì trả lời chậm rất lâu luôn , gọi cho cửa hàng thì không gọi được thế mà lúc gửi nhận hành còn kèm theo tờ giấy lỗi hay gì hoàn trả 100 quần tốt so với giá tiền dịch vụ kém các bạn cân nhắc khi mua nhé lỗi hay hoàn trả gì đấy thì coi như mang mà đi sửa [SEP] size kích cỡ rộng chật ngắn dài",0
413,"quần thì được, nhưng mà séc kéo bị hư :",gia_cong,séc kéo bị hư ,0,negative,"quần thì được, nhưng mà séc kéo bị hư : [SEP] đường may gia công chỉ may",0
147,"đặt lần đầu kích cỡ 35 mặc thoải mái, lần sau đặt rất chật bận không vừa luôn",kich_co, lần sau đặt rất chật bận không vừa luôn,0,negative,"đặt lần đầu kích cỡ 35 mặc thoải mái, lần sau đặt rất chật bận không vừa luôn [SEP] size kích cỡ rộng chật ngắn dài",0
550,quần thì được mà cửa hàng tư vấn quả quần hàng về test thử không khác gì cái thùng to đcđ luôn ấy,chat_luong,quần thì được,2,positive,quần thì được mà cửa hàng tư vấn quả quần hàng về test thử không khác gì cái thùng to đcđ luôn ấy [SEP] chất lượng tốt xấu thất vọng hài lòng,2
679,"quần siu đẹp đường may đẹp không có chỉ thừa, nhìn như này không nghĩ là giá rẻ vậy luôn, giao hàng cũng khá nhanh và đóng gói cẩn thận",gia_ca, không nghĩ là giá rẻ vậy luôn,2,positive,"quần siu đẹp đường may đẹp không có chỉ thừa, nhìn như này không nghĩ là giá rẻ vậy luôn, giao hàng cũng khá nhanh và đóng gói cẩn thận [SEP] giá giá tiền mắc rẻ",2
158,"quần ống rất rộng , y như quần bị lỗi ống như cái bao đóng gói không kĩ được cái shippo nhiệt tình",kich_co,quần bị lỗi ống như cái bao,0,negative,"quần ống rất rộng , y như quần bị lỗi ống như cái bao đóng gói không kĩ được cái shippo nhiệt tình [SEP] size kích cỡ rộng chật ngắn dài",0
581,"chỉ lỗi cả 2 bên ống quần , nhìn khá rõ , chi tiết xem ảnh",gia_cong,chỉ lỗi cả 2 bên ống qu,0,negative,"chỉ lỗi cả 2 bên ống quần , nhìn khá rõ , chi tiết xem ảnh [SEP] đường may gia công chỉ may",0
315,"đóng gói chắc chắn, giao hàng tạm, mua lần 2 thất vọng tràn trề luôn thua lần đầu tiên 🥲 đợt sau này quần kích cỡ thì nhỏ, lưng quần cứng khó chịu, vải thô cứng còn bị xù lông khi mặc ngồi gì giặt xong xù lông hết đít quần xấu ghê",dong_goi,đóng gói chắc chắn,2,positive,"đóng gói chắc chắn, giao hàng tạm, mua lần 2 thất vọng tràn trề luôn thua lần đầu tiên 🥲 đợt sau này quần kích cỡ thì nhỏ, lưng quần cứng khó chịu, vải thô cứng còn bị xù lông khi mặc ngồi gì giặt xong xù lông hết đít quần xấu ghê [SEP] đóng gói bao bì đóng hộp",2
173,nhắn tin để cửa hàng giải quyết đơn của mình mà từ shoppe tới zalo. rất mệt mỏi . cửa hàng ib giải quyết tình trạng đơn mình . rồi mình sẽ đánh giá lại chứ đợi cửa hàng phản hồi bực luôn,cham_soc_khach_hang,nhắn tin để cửa hàng giải quyết đơn của mình mà từ shoppe tới zalo. rất mệt mỏi ,0,negative,nhắn tin để cửa hàng giải quyết đơn của mình mà từ shoppe tới zalo. rất mệt mỏi . cửa hàng ib giải quyết tình trạng đơn mình . rồi mình sẽ đánh giá lại chứ đợi cửa hàng phản hồi bực luôn [SEP] chăm sóc khách hàng tư vấn phản hồi rep tin nhắn hỗ trợ,0
618,"mới mặc lần đầu gập lên xuống đã đứt chỉ, mua sale giá tính ra 120k 1 quần, chất vải dày dặn màu sắc tươi, có điều đường may yếu rất nên đánh giá không cao nha",chat_lieu,chất vải dày dặn,2,positive,"mới mặc lần đầu gập lên xuống đã đứt chỉ, mua sale giá tính ra 120k 1 quần, chất vải dày dặn màu sắc tươi, có điều đường may yếu rất nên đánh giá không cao nha [SEP] vải chất liệu vải thun cotton jean kaki",2
469,nhiều chỉ thừa may lỗi cửa hàng phục vụ rất nhiệt tình,cham_soc_khach_hang,cửa hàng phục vụ rất nhiệt tình,2,positive,nhiều chỉ thừa may lỗi cửa hàng phục vụ rất nhiệt tình [SEP] chăm sóc khách hàng tư vấn phản hồi rep tin nhắn hỗ trợ,2
144,quà đi tặng nên không rõ chất lượng nhưng màu ghi không đúng với màu mình mong muốn như hình lắm. giao hàng nhanh,mau_sac, màu ghi không đúng với màu mình mong muốn như hình lắm,0,negative,quà đi tặng nên không rõ chất lượng nhưng màu ghi không đúng với màu mình mong muốn như hình lắm. giao hàng nhanh [SEP] màu màu sắc đậm nhạt,0
313,"r thừa khá nhiều, gia công kém, bảng kích cỡ không chuẩn và hơn nữa là chất khá đểu. cửa hàng không sup",kich_co,bảng kích cỡ không chuẩn,0,negative,"r thừa khá nhiều, gia công kém, bảng kích cỡ không chuẩn và hơn nữa là chất khá đểu. cửa hàng không sup [SEP] size kích cỡ rộng chật ngắn dài",0
547,"giao hàng nhanh, đóng gói cẩn thận, mua lại lần 2 thì kiểu dáng nhỏ hơn làm chật bụng, không hiểu nổi, cả áo lẫn quần, quần thì nhỏ hơn, áo thì rộng hơn dù mua cùng 1 link, 1 cửa hàng 1 kiểu áo , 1 kích cỡ ..",kieu_dang,"kiểu dáng nhỏ hơn làm chật bụng, cả áo lẫn quần, quần thì nhỏ hơn, áo thì rộng hơn ",0,negative,"giao hàng nhanh, đóng gói cẩn thận, mua lại lần 2 thì kiểu dáng nhỏ hơn làm chật bụng, không hiểu nổi, cả áo lẫn quần, quần thì nhỏ hơn, áo thì rộng hơn dù mua cùng 1 link, 1 cửa hàng 1 kiểu áo , 1 kích cỡ .. [SEP] kiểu dáng form thiết kế mẫu",0
450,quần đẹp nhưng giao hàng rất lâu.,chat_luong,quần đẹp,2,positive,quần đẹp nhưng giao hàng rất lâu. [SEP] chất lượng tốt xấu thất vọng hài lòng,2
681,đồ cũng đẹp đáng đồng tiền có điều cửa hàng gửi hàng hơn lâu phải gần nữa tháng thì mới nhận được hàng,giao_hang, cửa hàng gửi hàng hơn lâu phải gần nữa tháng thì mới nhận được hàng,0,negative,đồ cũng đẹp đáng đồng tiền có điều cửa hàng gửi hàng hơn lâu phải gần nữa tháng thì mới nhận được hàng [SEP] ship giao hàng vận chuyển giao lâu,0
320,"chắc mình cũng phải đen lắm mới gặp hàng như này, mua phải quần rách đũng",gia_cong,mua phải quần rách đũng,0,negative,"chắc mình cũng phải đen lắm mới gặp hàng như này, mua phải quần rách đũng [SEP] đường may gia công chỉ may",0
633,hàng tốt chất lượng tốt mỗi tội vải mỏng . cửa hàng không quan tâm khách cho lắm.,cham_soc_khach_hang,cửa hàng không quan tâm khách cho lắm.,0,negative,hàng tốt chất lượng tốt mỗi tội vải mỏng . cửa hàng không quan tâm khách cho lắm. [SEP] chăm sóc khách hàng tư vấn phản hồi rep tin nhắn hỗ trợ,0
65,lúc tr mua quần đúng đẹp bây h đổi lại mẫu khác xấu thật sự,kieu_dang,mẫu khác xấu thật sự,0,negative,lúc tr mua quần đúng đẹp bây h đổi lại mẫu khác xấu thật sự [SEP] kiểu dáng form thiết kế mẫu,0
662,"vải ổn, nhiều chỉ thừa, cửa hàng tư vấn mình kích cỡ 29 mà mình mặc rộng mình lại phải mang nhà may sửa họ còn bảo quần như quần ông già",gia_cong,nhiều chỉ thừa,0,negative,"vải ổn, nhiều chỉ thừa, cửa hàng tư vấn mình kích cỡ 29 mà mình mặc rộng mình lại phải mang nhà may sửa họ còn bảo quần như quần ông già [SEP] đường may gia công chỉ may",0
107,"sản phẩm giao nhanh, với giá 160k thì sản phẩm này gọi là tạm chấp nhận được chứ mà bán với giá gốc 300 cành thì quần này rất xấu quần chỉ thừa rất nhiều. chất lượng hoàn thiện chưa cao, không ai nói đây là hàng cao cấp cả, chỉ là quần thường thôi, đường may xấu không đều",chat_luong,chất lượng hoàn thiện chưa cao,0,negative,"sản phẩm giao nhanh, với giá 160k thì sản phẩm này gọi là tạm chấp nhận được chứ mà bán với giá gốc 300 cành thì quần này rất xấu quần chỉ thừa rất nhiều. chất lượng hoàn thiện chưa cao, không ai nói đây là hàng cao cấp cả, chỉ là quần thường thôi, đường may xấu không đều [SEP] chất lượng tốt xấu thất vọng hài lòng",0
293,vải dày dặn nhưng mà bị lỗi nè kiểu dáng xấu với lại bị vải bị bung r,kieu_dang, kiểu dáng xấu,0,negative,vải dày dặn nhưng mà bị lỗi nè kiểu dáng xấu với lại bị vải bị bung r [SEP] kiểu dáng form thiết kế mẫu,0
451,quần bị lỗi kéo khoá quần,gia_cong,quần bị lỗi kéo khoá quần,0,negative,quần bị lỗi kéo khoá quần [SEP] đường may gia công chỉ may,0
479,quần đẹp vải mịn nhưng bị lỗi không có cúc. đặt kích cỡ 30 hơi bị rộng bụng,gia_cong, lỗi không có cúc,0,negative,quần đẹp vải mịn nhưng bị lỗi không có cúc. đặt kích cỡ 30 hơi bị rộng bụng [SEP] đường may gia công chỉ may,0
667,quần đúng mô tả chất lượng vải tốt . hơi co giãn ủng hộ lần sau,uy_tin_cua_hang,quần đúng mô tả ,2,positive,quần đúng mô tả chất lượng vải tốt . hơi co giãn ủng hộ lần sau [SEP] uy tín shop cửa hàng đáng tin,2
227,"đường may kém, nhưng cửa hàng bảo do mình mông to rất nên bị rạch vậy mặc dù quần rộng . cửa hàng bán quần áo mà lật mặt nhanh hơn bánh tráng nướng 😂😂 còn xúc phạm ng ta đòi tiền cửa hàng nữa.",uy_tin_cua_hang,cửa hàng bán quần áo mà lật mặt nhanh hơn bánh tráng nướng 😂😂 còn xúc phạm ng ta đòi tiền cửa hàng nữa.,0,negative,"đường may kém, nhưng cửa hàng bảo do mình mông to rất nên bị rạch vậy mặc dù quần rộng . cửa hàng bán quần áo mà lật mặt nhanh hơn bánh tráng nướng 😂😂 còn xúc phạm ng ta đòi tiền cửa hàng nữa. [SEP] uy tín shop cửa hàng đáng tin",0
685,"màu đen đẹp màu kem cũ nhàu, có chấm đen và vết ố nhỏ ở ống, sai số cũng bị lệch, như hàng cũ",kich_co,sai số cũng bị lệch,0,negative,"màu đen đẹp màu kem cũ nhàu, có chấm đen và vết ố nhỏ ở ống, sai số cũng bị lệch, như hàng cũ [SEP] size kích cỡ rộng chật ngắn dài",0
190,giao sai kích cỡ mà nhắn còn cải r nhắn được tí cũng im ru,giao_hang,giao sai kích cỡ,0,negative,giao sai kích cỡ mà nhắn còn cải r nhắn được tí cũng im ru [SEP] ship giao hàng vận chuyển giao lâu,0
